frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1385,1655.0,[791.2330167387789 1254.0304415956307 1560.9925984900729 2003.1038206280896],[1075.020263671875 1768.81396484375 1277.65771484375 1864.9150390625],0.669324517250061,0,0
1385,1122.0,[2230.0799024756184 1327.9618301201049 2860.8485783588953 1896.4289585627885],[2455.01904296875 1729.5966796875 2629.15576171875 1805.274169921875],0.563921332359314,LP14LJA,0.6149478447179054
1386,1655.0,[791.8953995874997 1256.9172555701339 1566.9495499843867 2010.7058573467139],[1074.07470703125 1777.2835693359375 1275.8931884765625 1871.6920166015625],0.6974194049835205,0,0
1386,1122.0,[2229.929178175767 1331.7137920929767 2861.767304232812 1901.2246440706335],[2463.136474609375 1734.462158203125 2628.80419921875 1802.893798828125],0.5720592141151428,LP14LJI,0.3663038116417515
1387,1655.0,[783.5143056371644 1264.2686063242431 1559.9653919495613 2021.3220376264112],[1062.19970703125 1781.9388427734375 1277.139404296875 1884.5906982421875],0.699633002281189,0,0
1387,1122.0,[2227.5385801137922 1335.8637479273712 2859.58296809998 1906.4707811434241],[2462.958984375 1736.6444091796875 2635.87939453125 1814.3104248046875],0.6570631861686707,LP14LJA,0.34029870689436764
1388,1655.0,[781.0990707358845 1268.9289019054563 1558.7398077264788 2029.0815530458863],[1063.5087890625 1785.2637939453125 1283.054443359375 1891.4620361328125],0.6822361350059509,0,0
1388,1122.0,[2228.1389641367387 1338.8379752761239 2860.742353609826 1910.9534601658352],[2464.4501953125 1736.120849609375 2634.330078125 1813.7169189453125],0.6451451778411865,LP14LJA,0.440891685126516
1389,1655.0,[775.4560754670779 1273.3777571930111 1552.4256954250668 2033.9254862340224],[1060.702392578125 1795.59521484375 1278.64306640625 1896.65185546875],0.6604087352752686,NL64CGZ,0.15927677334678234
1389,1122.0,[2232.3783098796653 1341.4671599242845 2864.599976535105 1916.5865778011655],[2467.877197265625 1742.0606689453125 2641.001220703125 1812.5863037109375],0.608924925327301,0,0
1390,1122.0,[2234.5248875432076 1345.9091116161846 2864.6564626386357 1923.2931276390525],[2468.19873046875 1738.06982421875 2658.6650390625 1824.874267578125],0.6880322694778442,LP14LJA,0.46351700276465196
1390,1655.0,[773.628139217527 1280.2882117532388 1550.2866595219884 2044.2535554150988],[1058.404541015625 1806.186767578125 1267.9447021484375 1903.58056640625],0.6388937830924988,0,0
1391,1122.0,[2237.0076937778977 1346.3567837645487 2867.5055461803295 1926.227345831046],[2467.07373046875 1741.3199462890625 2656.6640625 1829.6463623046875],0.6957763433456421,0,0
1391,1655.0,[766.7361262851198 1286.2143325253905 1547.2313993489931 2051.638777308647],[1060.6314697265625 1808.029296875 1263.6859130859375 1904.3841552734375],0.6492147445678711,NL64OCY,0.33527305618109615
1392,1655.0,[764.0915004621673 1293.916071116643 1550.5394482659303 2061.819381736205],[1056.32666015625 1814.7542724609375 1258.0909423828125 1914.6141357421875],0.6601669192314148,NL64OGX,0.10627111955229826
1392,1122.0,[2238.0441157438136 1350.388382924802 2867.3739374805773 1932.50060408229],[2475.488525390625 1756.751220703125 2667.08349609375 1846.77685546875],0.6444814801216125,LP14LJA,0.7837611266265302
1393,1655.0,[762.9725905591013 1299.4432607191509 1552.4934468048891 2066.7351449981898],[1052.3504638671875 1821.7613525390625 1261.0123291015625 1922.2950439453125],0.6839882135391235,NL60CCY,0.2423940253962602
1393,1122.0,[2239.726931768782 1355.6702867599095 2869.835691575659 1939.40769973916],[2473.93798828125 1756.6875 2667.368408203125 1846.833251953125],0.6321496963500977,LP14LJA,0.5450580783860134
1394,1655.0,[759.3600635639528 1304.4199440683751 1550.7285173419873 2072.5154166219304],[1048.056884765625 1826.30419921875 1260.314208984375 1927.41650390625],0.6858070492744446,0,0
1394,1122.0,[2243.4059316733687 1359.1691438846242 2874.5894664960547 1943.689128210473],[2468.84375 1761.5350341796875 2667.398193359375 1849.3740234375],0.5917530655860901,0,0
1395,1122.0,[2245.815463961623 1363.8388015510625 2874.5848117921414 1948.901336616885],[2470.09521484375 1767.442138671875 2672.12353515625 1860.0286865234375],0.6616900563240051,LP14LJA,0.8760590832526576
1395,1655.0,[755.9775836774909 1309.9554764734617 1549.4790891173864 2079.5014282648476],[1047.4967041015625 1831.093505859375 1258.1676025390625 1933.423828125],0.660263180732727,0,0
1396,1122.0,[2246.7018630232765 1368.218984379963 2875.5436662196894 1955.0316069799662],[2486.4765625 1772.1492919921875 2677.904541015625 1860.08642578125],0.6828681826591492,0,0
1396,1655.0,[752.2894191860137 1317.4468551352722 1548.7763502604494 2088.093728962177],[1040.351806640625 1842.068603515625 1256.0020751953125 1944.821533203125],0.6665254235267639,NL64OCX,0.21757237019159503
1397,1655.0,[748.1194983786638 1322.7296809525128 1546.3049813976256 2095.0170497403888],[1039.9742431640625 1847.0281982421875 1258.4976806640625 1946.4302978515625],0.6781474351882935,NL64OGX,0.32458178923917475
1397,1122.0,[2247.7509934932514 1370.246801013986 2877.3832441900377 1958.6615120962897],[2487.005126953125 1777.552490234375 2679.7548828125 1865.1549072265625],0.672173023223877,0,0
1398,1122.0,[2249.789844057004 1376.2196301647512 2883.5312248991954 1965.1988534919508],[2485.0966796875 1780.1510009765625 2678.581787109375 1869.5797119140625],0.6838347315788269,0,0
1398,1655.0,[746.4686427811744 1327.4679481174521 1542.7865032358905 2098.6497641541196],[1039.1229248046875 1854.185302734375 1252.8465576171875 1956.435791015625],0.6729679107666016,NL64OGX,0.15108235631865846
1399,1655.0,[742.268161363879 1331.5876387368176 1538.2911502002164 2103.3017407046864],[1033.2474365234375 1864.105224609375 1248.7144775390625 1963.364501953125],0.6777311563491821,NL64OGX,0.2390743377099729
1399,1122.0,[2251.1579404016748 1380.8399542010852 2888.412366196404 1971.358042424119],[2491.320068359375 1786.080078125 2682.10107421875 1865.041015625],0.6610007286071777,LP14LJA,0.1596488900275647
1400,1655.0,[739.4116539323785 1336.1325941288007 1533.9352549051623 2109.3534147368355],[1028.97216796875 1866.846435546875 1247.244873046875 1967.81298828125],0.6895824670791626,NL64OCX,0.15093482673939237
1400,1122.0,[2252.3123400353284 1384.1652612624516 2893.004394172132 1974.6079570587126],[2490.563232421875 1791.1234130859375 2683.484619140625 1876.9976806640625],0.6786683797836304,0,0
1401,1655.0,[731.0161156494684 1341.9188526754422 1529.170491563404 2116.166463776113],[1025.1580810546875 1878.3751220703125 1237.902099609375 1979.12890625],0.6969807147979736,0,0
1401,1122.0,[2253.9251214294477 1389.2698135257115 2896.823013974548 1978.8741047768744],[2490.375244140625 1790.3203125 2688.16357421875 1884.4068603515625],0.6893474459648132,0,0
1402,1655.0,[726.4821621811093 1347.3219419381505 1528.5991341959157 2124.88886432847],[1025.916259765625 1881.0843505859375 1240.1646728515625 1985.263671875],0.6854257583618164,NL64OGX,0.3476918515314671
1402,1122.0,[2252.8695630525845 1395.1189611185932 2898.366799456123 1985.0807697381288],[2495.323974609375 1799.697509765625 2691.303955078125 1894.937255859375],0.6796443462371826,0,0
1403,1655.0,[722.7334895264144 1350.745900884925 1528.3467590994342 2131.672243767258],[1026.875244140625 1887.629638671875 1238.1456298828125 1990.159912109375],0.6745120286941528,0,0
1403,1122.0,[2254.660520374263 1398.1467193355857 2899.884669963152 1989.8849797384032],[2492.989013671875 1804.4549560546875 2692.2255859375 1897.8753662109375],0.666049599647522,0,0
1404,1655.0,[719.1031610164757 1353.2479171181953 1526.8097070027118 2137.741185890828],[1021.2491455078125 1894.8497314453125 1245.076171875 1999.60986328125],0.6693403720855713,0,0
1404,1122.0,[2257.8575383336365 1402.8696716828158 2901.9467874043476 1995.0120855492305],[2501.989990234375 1813.2857666015625 2690.66015625 1897.5897216796875],0.5813297033309937,LP14LJA,0.5519314632578343
1405,1655.0,[713.5153464325231 1356.029423386402 1527.9142427675824 2142.809831494638],[1016.4959106445312 1903.00341796875 1236.7471923828125 2005.4794921875],0.6910029649734497,0,0
1405,1122.0,[2260.477067831597 1408.1017918912867 2902.546119859686 2001.9090841860484],[2493.210205078125 1815.868408203125 2699.19091796875 1904.947021484375],0.6593227982521057,0,0
1406,1122.0,[2263.428327103592 1411.1325464906042 2905.2510504235242 2007.0398228329807],[2494.95068359375 1813.3546142578125 2697.942138671875 1907.0028076171875],0.6977851986885071,LP14LJA,0.32880742267073354
1406,1655.0,[707.9423670849769 1358.6233884076278 1526.8702537486092 2146.622586338039],[1012.2720336914062 1905.6329345703125 1234.5191650390625 2011.168701171875],0.6891852021217346,0,0
1407,1655.0,[709.7199451192494 1363.16802362529 1528.073149235205 2149.0283210796606],[1014.9944458007812 1915.345458984375 1227.8409423828125 2016.86279296875],0.722427248954773,NL64OGY,0.13161138784843462
1407,1122.0,[2266.8514649764797 1416.8650090471253 2910.108902788407 2015.9202701717388],[2503.414306640625 1825.306640625 2695.871337890625 1915.475830078125],0.7010650038719177,LP14LJA,0.38256351169336733
1408,1655.0,[705.9039690448756 1368.4312536265688 1532.3784072476144 2151.60028707822],[1007.187744140625 1925.1427001953125 1228.7838134765625 2025.8345947265625],0.7086426615715027,0,0
1408,1122.0,[2268.360361309343 1422.2452428170277 2916.505852909113 2024.6215204056225],[2505.550048828125 1826.5902099609375 2703.4365234375 1916.1295166015625],0.681633472442627,LP14LJA,0.4112855658470004
1409,1655.0,[698.2392029088282 1371.1124499566877 1534.5471767780277 2151.047056254031],[1001.6590576171875 1924.7867431640625 1229.17236328125 2032.2711181640625],0.7072426080703735,0,0
1409,1122.0,[2270.02860929089 1423.692522545537 2920.979810312164 2028.9162718768066],[2506.777587890625 1834.6585693359375 2704.3681640625 1920.1256103515625],0.6648534536361694,LP13LJA,0.2871921969606993
1410,1655.0,[686.7440630592802 1376.3147221438685 1532.132819254613 2150.5878035281767],[1003.181396484375 1933.494873046875 1228.3663330078125 2040.5595703125],0.681528627872467,0,0
1410,1122.0,[2274.572174226407 1427.0123670394375 2928.0918552950434 2035.0461184701578],[2505.084228515625 1836.03662109375 2711.625732421875 1929.52587890625],0.6757808923721313,LP14LJA,0.2345055076821282
1411,1655.0,[670.8157607746839 1383.391872931398 1526.5504673979458 2151.282143197009],[994.65380859375 1943.4609375 1223.5389404296875 2050.998779296875],0.6918684840202332,0,0
1411,1122.0,[2274.2314717385607 1431.5017110184199 2929.556056654119 2041.694319876427],[2510.15771484375 1843.0535888671875 2713.820068359375 1941.3511962890625],0.6828145384788513,LP14LJA,0.48189944533552775
1412,1655.0,[669.2160842505201 1388.3159914162388 1526.6742098858458 2150.1909424818286],[995.232421875 1948.21435546875 1220.0115966796875 2052.277587890625],0.6933310031890869,0,0
1412,1122.0,[2273.2412655143144 1433.6275917778091 2931.017196416238 2045.728173272307],[2509.07666015625 1845.8603515625 2714.816650390625 1942.8212890625],0.6864346861839294,LP14LJA,0.4407807071121209
1413,1655.0,[669.340058586288 1393.3605488808537 1525.1572920150063 2148.142607406879],[990.7417602539062 1959.678955078125 1209.1776123046875 2062.324951171875],0.6832904815673828,NL60OGX,0.23894690184163353
1413,1122.0,[2273.592991310492 1437.739953824277 2933.0564063458833 2050.7689666897163],[2510.953857421875 1849.262451171875 2717.882080078125 1943.9254150390625],0.6736196279525757,0,0
1414,1655.0,[668.1156302429677 1400.6274161614106 1522.2017308898303 2149.731646703535],[985.509521484375 1969.024658203125 1211.8857421875 2073.922119140625],0.6933487057685852,NL64OGX,0.15682099906539784
1414,1122.0,[2275.242894649035 1443.0511691502475 2935.4396482473 2057.319759391053],[2511.473388671875 1862.0584716796875 2721.33935546875 1957.8226318359375],0.6833028793334961,LP14LJA,0.35709947293865674
1415,1655.0,[666.590306807434 1405.2896480048912 1517.9080334182295 2150.2871481888938],[985.3989868164062 1972.13427734375 1211.6300048828125 2077.67578125],0.6923871040344238,0,0
1415,1122.0,[2274.969388248424 1445.4482723292247 2935.682467878613 2061.785475733267],[2514.422119140625 1866.5438232421875 2724.431640625 1961.7572021484375],0.6884594559669495,LP14LJA,0.43592136281378707
1416,1122.0,[2277.0600339187977 1449.0904847763923 2938.6747115550224 2067.077019655427],[2520.1904296875 1872.5194091796875 2722.530029296875 1966.9886474609375],0.7181707620620728,LF14LJA,0.2591121776908494
1416,1655.0,[664.9880166572847 1409.3956773293614 1514.7811751030758 2148.978261764001],[978.9107666015625 1981.2733154296875 1206.049560546875 2089.0380859375],0.6862863302230835,0,0
1417,1122.0,[2279.631525920028 1453.5411276270124 2944.6693111300033 2072.7910708525687],[2517.0810546875 1872.7149658203125 2724.013916015625 1967.4471435546875],0.7096039652824402,LP14LJA,0.26566928821242125
1417,1655.0,[662.1405499315019 1414.3994854277032 1510.1460182637215 2149.0664325258667],[977.2139892578125 1992.5284423828125 1201.962158203125 2099.38720703125],0.6928495764732361,NL64OGX,0.19183824787086462
1418,1122.0,[2280.4159451374385 1458.7061516285999 2948.9062203549915 2077.0942909205496],[2517.451171875 1874.7928466796875 2727.642333984375 1973.1845703125],0.707740306854248,LP14LJA,0.379743839790195
1418,1655.0,[660.9149962681736 1419.2994746981117 1508.106091647684 2148.9190963305505],[977.830322265625 1996.991943359375 1209.360595703125 2103.509521484375],0.7000756859779358,NL64OGY,0.3851990667981155
1419,1122.0,[2280.9309113165773 1463.457716803216 2950.243549221348 2081.233895749853],[2516.3994140625 1883.422119140625 2727.666015625 1979.410400390625],0.7083288431167603,LP14LJA,0.26061174606309795
1419,1655.0,[657.3842344971721 1423.3733847773337 1506.6237288716552 2148.959071918534],[975.18603515625 2006.987548828125 1198.8599853515625 2111.792236328125],0.7049418687820435,0,0
1420,1655.0,[655.9077891034817 1429.9883706803298 1505.4963834709451 2150.2749917764786],[967.9583129882812 2017.811279296875 1194.3251953125 2122.116943359375],0.7081937193870544,0,0
1420,1122.0,[2284.8211115794397 1468.3596318896139 2956.1590877141593 2088.071312468427],[2524.2978515625 1892.8575439453125 2730.598388671875 1989.4735107421875],0.6954973936080933,LP14LJA,0.3145512195251402
1421,1655.0,[657.6859547772884 1434.5149400858104 1506.6397676635424 2149.7365591720263],[964.6644287109375 2020.6927490234375 1191.0296630859375 2126.994873046875],0.7050936818122864,0,0
1421,1122.0,[2286.527430102101 1471.8836964765592 2959.614081027542 2092.4368164152247],[2529.632080078125 1896.296630859375 2732.67041015625 1992.052001953125],0.6904854774475098,LP14LJA,0.37468791576004884
1422,1655.0,[658.1844914736082 1442.3418984931072 1506.1399336752377 2150.0962755809637],[962.64208984375 2028.0142822265625 1188.8975830078125 2136.20458984375],0.7097688317298889,0,0
1422,1122.0,[2284.6964435196687 1475.7060158145482 2957.3103264586207 2097.057749154184],[2531.771728515625 1900.6878662109375 2734.286376953125 1993.41650390625],0.6942802667617798,LP14LJA,0.31332983590319263
1423,1122.0,[2284.277993898093 1481.8299601768767 2955.1467734148628 2105.3552906160844],[2534.55615234375 1908.580078125 2742.48193359375 2000.977294921875],0.6967771053314209,LP14LJA,0.29471940469828306
1423,1655.0,[650.0720998928521 1451.4751187915501 1506.0885388311265 2151.073580128239],[960.5747680664062 2040.83349609375 1188.578369140625 2148.00244140625],0.6878899931907654,NL64OGY,0.3858817778083036
1424,1122.0,[2286.0442020722867 1486.272490280383 2956.4654871366756 2111.878225316019],[2537.8544921875 1909.0155029296875 2744.012939453125 2002.5750732421875],0.6974344849586487,LP14LJA,0.42282934666868854
1425,1122.0,[2288.525292521396 1490.7327798615652 2960.948983637592 2117.5491620590083],[2536.506591796875 1918.852294921875 2741.682861328125 2011.54833984375],0.6975328326225281,LP14LJA,0.5387007451890975
1426,1122.0,[2290.273884970633 1495.1871571255388 2964.06270698186 2124.1455854807587],[2539.1025390625 1924.1484375 2740.17724609375 2016.235107421875],0.6885229349136353,LP14LJA,0.32472960304997955
1427,1122.0,[2290.4390178070485 1499.1997214466392 2966.553707396833 2129.096583605128],[2545.380126953125 1932.6090087890625 2740.671630859375 2024.328369140625],0.6924216747283936,0,0
1428,1122.0,[2294.620744099345 1503.2342759836156 2976.0560324460703 2133.9019402727436],[2543.296142578125 1929.5694580078125 2754.34716796875 2029.5406494140625],0.6806454062461853,LP14LJA,0.7346638752546272
1429,1122.0,[2296.3462793789454 1507.0361386083714 2978.35994603656 2136.457554741563],[2546.472412109375 1937.9254150390625 2758.08544921875 2038.77001953125],0.6800317764282227,LP14LJA,0.1706789583579253
1430,1122.0,[2297.892512143086 1509.7214773194962 2978.5936188788623 2137.2525532792015],[2542.36328125 1940.4495849609375 2761.46923828125 2041.2930908203125],0.6859792470932007,0,0
1431,1122.0,[2300.2635075395583 1514.8257046689705 2984.1169442291057 2141.504992584334],[2548.62158203125 1951.931396484375 2761.382080078125 2050.408447265625],0.6831942796707153,0,0
1432,1122.0,[2301.7020655129995 1517.9749419378682 2986.47135793397 2143.152824797031],[2548.88720703125 1958.0313720703125 2768.671142578125 2060.62744140625],0.7200188040733337,LP14LJA,0.4077492893497795
1433,1122.0,[2301.2075120287623 1519.5262898825958 2986.5798937456825 2143.360282108904],[2549.5439453125 1959.900634765625 2765.563720703125 2062.5263671875],0.7120059728622437,0,0
1434,1122.0,[2301.7254037809157 1522.0005586169937 2989.190346665265 2142.4069384462337],[2555.18701171875 1966.2939453125 2771.49609375 2065.67041015625],0.7181676626205444,0,0
1435,1122.0,[2304.5548482493227 1528.566829561665 2992.774778215858 2144.7941755387324],[2558.691650390625 1973.868896484375 2772.1328125 2075.91650390625],0.7155221104621887,0,0
1435,1524.0,[1238.389152256052 1088.5971177353301 1708.7601302873309 1525.5362681941626],[1581.658935546875 1302.577880859375 1676.7283935546875 1386.289794921875],0.2733723223209381,0,0
1436,1122.0,[2306.885315204925 1533.1654343074783 2995.507485306948 2145.4566705497386],[2556.61181640625 1974.668701171875 2772.665283203125 2079.079833984375],0.716833770275116,0,0
1437,1122.0,[2306.770982444722 1537.635184199494 2996.053377325491 2145.3802518958414],[2557.323486328125 1985.202392578125 2772.492919921875 2086.295654296875],0.6982784867286682,0,0
1438,1122.0,[2307.7192201831476 1542.7125104191157 2998.7338353432187 2146.328927513863],[2560.105224609375 1990.4923095703125 2776.317626953125 2089.859619140625],0.7099365592002869,0,0
1439,1122.0,[2311.0178311926597 1547.4161664077592 3005.537030191504 2146.7806483131517],[2563.57470703125 1998.5712890625 2783.111572265625 2092.8076171875],0.7074213624000549,LP14LJA,0.5010281297117205
1440,1122.0,[2316.146791168502 1553.0257386694748 3016.571320170622 2147.5224371382255],[2564.14111328125 2003.908203125 2784.7001953125 2099.252197265625],0.7133634090423584,0,0
1441,1122.0,[2317.5433098060253 1559.6064457555108 3021.9981102053375 2148.7720775075472],[2564.246337890625 2011.1971435546875 2783.34619140625 2107.56982421875],0.7217736840248108,0,0
1442,1122.0,[2316.9921063081256 1563.644616492265 3025.0888843920166 2148.3607936348453],[2565.750732421875 2013.3494873046875 2785.976318359375 2108.895263671875],0.7210464477539062,LP14LJA,0.19793113332430493
1443,1122.0,[2317.649086572297 1568.4960269250541 3031.0548646847274 2148.4302324253704],[2568.274658203125 2022.2830810546875 2785.658203125 2120.632568359375],0.7132758498191833,0,0
1444,1122.0,[2319.0389096732497 1574.6887826460152 3033.344557062026 2149.433853667975],[2565.492431640625 2031.77685546875 2782.298095703125 2125.203125],0.6966651678085327,0,0
1445,1122.0,[2322.1692944358374 1578.0535050763078 3038.1893197700647 2148.735625345437],[2572.208251953125 2035.14013671875 2789.37060546875 2132.84326171875],0.7054625153541565,0,0
1446,1122.0,[2320.6832043648496 1583.1896747886597 3036.783485187538 2149.414716634209],[2577.765869140625 2041.3245849609375 2790.97314453125 2134.81005859375],0.7055433988571167,0,0
1447,1122.0,[2322.246818349394 1588.7526538161637 3041.1940305621356 2150.1122048099614],[2582.143310546875 2051.058349609375 2797.296630859375 2143.752197265625],0.7017815113067627,0,0
1448,1122.0,[2321.9484044148758 1591.614671918178 3038.762412791114 2148.6479591741404],[2580.260986328125 2053.160888671875 2799.876953125 2147.93408203125],0.7161856889724731,0,0
1460,1700.0,[2113.9664640765977 1232.2213232190259 2965.7837400679573 2139.561493297421],[2231.110107421875 1786.8033447265625 2327.318603515625 1900.0152587890625],0.2570677697658539,0,0
1462,1700.0,[2113.9701064187575 1243.2013720787825 2966.0000977657037 2148.107583819714],[2232.422607421875 1813.4327392578125 2328.254150390625 1919.40576171875],0.2656520903110504,0,0
1463,1700.0,[2112.6199519864367 1246.5846849382715 2967.066458654216 2148.639881596397],[2231.676513671875 1807.7039794921875 2329.5302734375 1921.2161865234375],0.28323110938072205,0,0
1470,1700.0,[2124.688006236867 1261.9607644222 3000.0891759619976 2143.194421956761],[2244.9140625 1862.571533203125 2339.964111328125 1962.9620361328125],0.2567594349384308,0,0
1472,1700.0,[2138.228562673813 1223.8999192685635 3011.016528671268 2020.9181487300787],[2246.249267578125 1866.577880859375 2344.119140625 1969.821533203125],0.29640647768974304,0,0
1483,1700.0,[2156.543557449796 1308.637835275444 3022.918587496545 2118.035894787363],[2248.880859375 1924.71142578125 2354.334228515625 2036.27685546875],0.25299394130706787,0,0
1521,1835.0,[2170.843766796094 1513.7655806343769 3206.809615506884 2143.579846114959],[2546.508056640625 2048.9912109375 2695.3271484375 2139.765869140625],0.3063751459121704,0,0
1527,1524.0,[1022.3137407490062 1422.6835379916004 1658.9903780464679 1958.8541417019776],[1317.5950927734375 1782.2384033203125 1431.362060546875 1852.4974365234375],0.42824244499206543,0,0
1528,1524.0,[1013.0420874278298 1425.838423564965 1653.546416517706 1962.8427814112083],[1287.3040771484375 1783.189453125 1427.7928466796875 1857.419677734375],0.38537025451660156,0,0
1529,1524.0,[1009.2837348512246 1427.349782941079 1656.419664364974 1965.1922550652193],[1285.431884765625 1789.868408203125 1423.9669189453125 1859.5869140625],0.27841663360595703,0,0
1530,1524.0,[1005.7011675534147 1433.7371911032492 1654.8908274186258 1973.9909277506617],[1285.65966796875 1787.498779296875 1422.4345703125 1870.555419921875],0.42986616492271423,0,0
1531,1524.0,[996.490193703851 1439.8722989306964 1649.4820175220555 1983.6557021119713],[1285.6959228515625 1794.6929931640625 1423.3890380859375 1882.7901611328125],0.27230411767959595,0,0
1532,1524.0,[993.5121119559053 1441.9132651307734 1654.4247775487652 1988.1652621396972],[1270.193359375 1798.2000732421875 1420.365966796875 1886.8546142578125],0.34381118416786194,0,0
1533,1524.0,[997.3251054346496 1445.451881755495 1662.8849983725904 1991.8840265297085],[1289.39453125 1812.1175537109375 1420.2626953125 1892.41845703125],0.3679564595222473,0,0
1535,1524.0,[995.000876006589 1453.7369705663748 1663.82175630628 2005.5531404668761],[1259.6695556640625 1823.242431640625 1402.0374755859375 1899.5999755859375],0.3907078504562378,0,0
1536,1524.0,[990.3990898616983 1456.7610658810083 1665.2402532529866 2010.5762866899033],[1264.0731201171875 1821.331787109375 1401.437744140625 1905.103271484375],0.5754090547561646,0,0
1537,1524.0,[988.1755329563857 1460.6239527469913 1664.3115410418136 2014.2037659493383],[1280.6275634765625 1825.28369140625 1400.091796875 1905.342529296875],0.43438640236854553,0,0
1538,1524.0,[982.217437730003 1466.11513834718 1658.0080250773099 2021.1116739726751],[1293.1795654296875 1833.392333984375 1399.220947265625 1914.6658935546875],0.43066534399986267,0,0
1539,1524.0,[978.0426408676655 1473.3521206786124 1657.1161354682936 2031.4868411430582],[1230.6856689453125 1835.6817626953125 1396.641845703125 1920.3402099609375],0.4535640478134155,0,0
1540,1524.0,[975.2061542212505 1479.7005196761943 1654.1476554757173 2040.4880363870675],[1210.9805908203125 1848.9290771484375 1397.1109619140625 1937.7828369140625],0.5607550740242004,0,0
1541,1524.0,[971.2212854660014 1483.4586314498274 1655.7761214744955 2045.9730276558853],[1202.1878662109375 1854.0283203125 1393.184814453125 1940.1343994140625],0.589444637298584,0,0
1542,1524.0,[965.6563383366858 1489.8594123224573 1650.4008472806233 2054.114288110249],[1201.1982421875 1860.8096923828125 1395.4072265625 1946.3214111328125],0.6046798825263977,0,0
1543,1524.0,[962.1335512866094 1496.192864847546 1651.6099964837476 2060.4226124041384],[1199.8367919921875 1872.25048828125 1389.9302978515625 1950.8082275390625],0.5722955465316772,0,0
1544,1524.0,[958.9201705409262 1500.241551432659 1653.1702040760758 2066.2960965887924],[1197.2679443359375 1870.8929443359375 1389.4119873046875 1955.3287353515625],0.6076023578643799,0,0
1545,1524.0,[951.3651844005847 1503.6945417806771 1647.602795225134 2072.4894590539056],[1185.216064453125 1874.218994140625 1383.6793212890625 1962.795166015625],0.6764854192733765,0,0
1546,1524.0,[945.2747527580075 1508.338904952258 1639.1396664720376 2079.687724462147],[1179.82470703125 1875.4010009765625 1379.5946044921875 1969.677978515625],0.6720923781394958,0,0
1547,1524.0,[946.6886328565649 1510.9750871703554 1638.6149723076371 2084.522968928271],[1177.5556640625 1878.6566162109375 1379.3778076171875 1971.7174072265625],0.6526119112968445,0,0
1548,1524.0,[947.7496269392368 1515.9433956850742 1639.0561536414425 2091.358776546679],[1169.486572265625 1890.3504638671875 1385.1708984375 1990.301513671875],0.6475104689598083,0,0
1549,1524.0,[945.2386392271644 1521.6485488962649 1635.5721346868402 2099.757660303155],[1164.2537841796875 1896.48974609375 1380.504638671875 1995.56884765625],0.6477431654930115,0,0
1550,1524.0,[944.310949521953 1522.3392981652137 1634.3805160952036 2105.13918388426],[1157.346435546875 1900.6959228515625 1378.4224853515625 1999.9910888671875],0.6508961915969849,0,0
1551,1524.0,[937.9014225295937 1527.6803744287354 1625.9872688764654 2111.497293155684],[1159.3564453125 1911.544921875 1371.138427734375 2006.9765625],0.6665608286857605,0,0
1552,1524.0,[938.1155408263792 1534.0297875198721 1627.9892496852442 2118.299434175499],[1160.9766845703125 1916.89306640625 1370.428466796875 2015.338623046875],0.6818262338638306,0,0
1553,1524.0,[938.0204990036489 1539.834776695142 1627.922109570599 2125.3189486322626],[1158.568115234375 1917.67236328125 1370.3851318359375 2017.409912109375],0.6772874593734741,0,0
1554,1524.0,[929.4276048724705 1546.6915085423443 1624.3250851973753 2132.280501315315],[1149.2208251953125 1925.18603515625 1369.484130859375 2023.5869140625],0.6770286560058594,0,0
1555,1524.0,[917.5989738452445 1551.7270699540863 1622.576294342016 2138.2914157237224],[1147.17822265625 1923.378662109375 1363.476318359375 2029.623779296875],0.6846795082092285,0,0
1556,1524.0,[916.7525829234874 1557.9239767337247 1622.2727639446666 2144.4328456553108],[1145.7020263671875 1926.6573486328125 1354.8736572265625 2032.4791259765625],0.6872524619102478,0,0
1557,1524.0,[912.2957092900889 1563.5742591213746 1613.772153365171 2148.3033270460287],[1145.247802734375 1938.6881103515625 1352.6806640625 2042.527587890625],0.6827625632286072,0,0
1558,1524.0,[910.3918214027296 1567.2901226492017 1616.0859967314589 2149.1458359051144],[1144.09423828125 1946.3668212890625 1356.5079345703125 2048.529052734375],0.6811307072639465,0,0
1559,1524.0,[909.8322017110029 1571.1399969279591 1618.1244425605762 2151.941364165825],[1142.69970703125 1950.8712158203125 1354.7142333984375 2052.718017578125],0.6805747747421265,0,0
1560,1524.0,[903.4461010470827 1575.4648366182892 1611.6567982071365 2152.129414878189],[1138.2000732421875 1963.45458984375 1347.10791015625 2059.4853515625],0.6883312463760376,0,0
1561,1524.0,[896.3954137852792 1579.397484751165 1609.7151194593303 2151.714010755681],[1133.8353271484375 1967.0379638671875 1345.999267578125 2066.197509765625],0.6918957829475403,0,0
1562,1524.0,[891.5915057056379 1583.9334286316928 1608.4533938791894 2151.2225535626085],[1128.299560546875 1972.426025390625 1347.4906005859375 2074.50439453125],0.6994801759719849,0,0
1563,1524.0,[886.194948481164 1589.1924818178077 1605.296849990349 2153.331571706049],[1125.0618896484375 1978.730712890625 1346.3819580078125 2086.44580078125],0.7086132764816284,0,0
